_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,agree_or_not,agree_or_not:variance,agree_or_not_gold,sentence
703401081,false,finalized,3,4/13/15 20:15,4.67,0.471,,album is made of vinyl
703401082,false,finalized,3,4/14/15 8:21,5,0,,organism is made of cell
703401083,false,finalized,3,4/13/15 8:49,4.33,0.471,,black can be used as the opposite of illuminate
703401084,false,finalized,3,4/14/15 9:31,4.33,0.471,,recreation can be used with the same meaning of relaxation
703401085,false,finalized,3,4/14/15 8:45,2,1.414,,crown is a kind of head
703401086,false,finalized,3,4/14/15 6:39,2.33,1.247,,drive can be used as the opposite of car
703401087,false,finalized,3,4/14/15 14:27,3.33,1.7,,sight is part of gun
703401088,false,finalized,3,4/14/15 9:33,4.67,0.471,,respect can be used with the same meaning of admire
703401089,false,finalized,3,4/14/15 8:42,4.67,0.471,,attach is a kind of touch
703401090,false,finalized,3,4/14/15 9:51,4.33,0.471,,copy is a kind of write
703401091,false,finalized,3,4/13/15 20:09,2.33,1.247,,silver is a kind of business
703401092,false,finalized,3,4/14/15 5:31,4.33,0.471,,atmosphere is a kind of air
703401093,false,finalized,3,4/14/15 14:16,4.67,0.471,,home is a kind of house
703401094,false,finalized,3,4/14/15 8:40,2.67,1.7,,place can be used as the opposite of time
703401095,false,finalized,3,4/14/15 9:53,4.67,0.471,,art is a kind of creation
703401096,false,finalized,3,4/14/15 5:58,4.67,0.471,,matter can be used with the same meaning of stuff
703401097,false,finalized,3,4/14/15 5:34,5,0,,joy can be used as the opposite of unhappiness
703401098,false,finalized,3,4/14/15 13:48,4.67,0.471,,bark is part of branch
703401099,false,finalized,3,4/14/15 7:57,2.67,0.943,,office is a kind of state
703401100,false,finalized,3,4/12/15 21:14,1.67,0.471,,head can be used with the same meaning of class
703401101,false,finalized,3,4/13/15 15:29,4,1.414,,wood can be used as the opposite of plastic
703401102,false,finalized,3,4/14/15 6:55,5,0,,oxygen is part of atmosphere
703401103,false,finalized,3,4/14/15 6:30,1.67,0.471,,anger can be used with the same meaning of get
703401104,false,finalized,3,4/14/15 8:54,1.33,0.471,,act can be used with the same meaning of fact
703401105,false,finalized,3,4/14/15 7:06,1.67,0.471,,be can be used with the same meaning of art
703401106,false,finalized,3,4/14/15 9:05,4.67,0.471,,control is a kind of test
703401107,false,finalized,3,4/14/15 7:07,4,0,,gas is a kind of poison
703401108,false,finalized,3,4/14/15 10:00,4.67,0.471,,chew can be used with the same meaning of tear
703401109,false,finalized,3,4/14/15 7:43,3.67,1.247,,chip is a kind of shoot
703401110,false,finalized,3,4/14/15 6:57,4.33,0.471,,forest can be used as the opposite of desert
703401111,false,finalized,3,4/14/15 8:58,1,0,,action is part of keyboard
703401112,false,finalized,3,4/14/15 7:56,2.67,1.7,,beer is a kind of mammal
703401113,false,finalized,3,4/14/15 9:46,1,0,,wool can be used as the opposite of nice
703401114,false,finalized,3,4/12/15 21:20,1.33,0.471,,cat is part of house
703401115,false,finalized,3,4/13/15 20:23,3.67,1.886,,skyscraper is made of steel
703401116,false,finalized,3,4/14/15 9:03,1,0,,fight can be used as the opposite of hit
703401117,false,finalized,3,4/14/15 12:33,5,0,,handle is part of brush
703401118,false,finalized,3,4/14/15 6:36,1.67,0.471,,independence is a kind of build
703401119,false,finalized,3,4/13/15 16:10,4,0,,chair is made of plastic
703401120,false,finalized,3,4/14/15 5:37,1.33,0.471,,hair is a kind of face
703401121,false,finalized,3,4/14/15 9:36,5,0,,screen is part of monitor
703401122,false,finalized,3,4/14/15 6:22,1.67,0.943,,earth is a kind of grind
703401123,false,finalized,3,4/14/15 13:54,1.67,0.471,,draw is a kind of travel
703401124,false,finalized,3,4/14/15 9:09,4.67,0.471,,belief can be used as the opposite of fact
703401125,false,finalized,3,4/14/15 7:01,5,0,,unite_state is part of north_america
703401126,false,finalized,3,4/14/15 14:26,4.67,0.471,,potato is part of plant
703401127,false,finalized,3,4/14/15 8:31,1,0,,law can be used as the opposite of wall
703401128,false,finalized,3,4/13/15 16:56,4.67,0.471,,material is a kind of information
703401129,false,finalized,3,4/14/15 2:22,2.33,1.886,,close can be used as the opposite of cool
703401130,false,finalized,3,4/14/15 6:00,1.33,0.471,,marriage is a kind of prison
703401131,false,finalized,3,4/13/15 22:54,5,0,,earth is part of universe
703401132,false,finalized,3,4/14/15 10:17,3.67,1.886,,take_away is a kind of take
703401133,false,finalized,3,4/14/15 5:11,3.33,1.7,,court is a kind of act
703401134,false,finalized,3,4/14/15 9:08,1.33,0.471,,earth is a kind of game
703401135,false,finalized,3,4/13/15 19:38,5,0,,man is a kind of male
703401136,false,finalized,3,4/14/15 10:17,3.67,1.247,,confidence is a kind of friendship
703401137,false,finalized,3,4/14/15 11:46,3.33,1.7,,superior is a kind of leader
703401138,false,finalized,3,4/13/15 16:57,4.33,0.471,,lot is a kind of place
703401139,false,finalized,3,4/14/15 13:51,4.67,0.471,,listen can be used as the opposite of speak
703401140,false,finalized,3,4/14/15 8:54,5,0,,coach is a kind of teach
703401141,false,finalized,3,4/14/15 6:38,2.67,0.943,,use can be used with the same meaning of profit
703401142,false,finalized,3,4/14/15 9:22,3.67,1.247,,form can be used with the same meaning of produce
703401143,false,finalized,3,4/14/15 8:53,5,0,,communism is a kind of government
703401144,false,finalized,3,4/14/15 8:16,1.33,0.471,,part is a kind of line
703401145,false,finalized,3,4/14/15 5:59,2.67,1.7,,kill can be used with the same meaning of break
703401146,false,finalized,3,4/14/15 13:22,4.33,0.471,,field can be used as the opposite of bat
703401147,true,golden,80,,4.29,1.371,"4
5",mar is a kind of planet
703401148,false,finalized,3,4/14/15 8:54,4.67,0.471,,manufacture can be used with the same meaning of build
703401149,false,finalized,3,4/14/15 9:44,5,0,,kill is a kind of hurt
703401150,false,finalized,3,4/14/15 7:53,2.33,0.471,,purpose is a kind of decide
703401151,false,finalized,3,4/12/15 21:16,4.67,0.471,,violin is made of wood
703401152,false,finalized,3,4/14/15 7:41,5,0,,word is made of letter
703401153,false,finalized,3,4/14/15 8:46,4.33,0.471,,boot can be used with the same meaning of hoof
703401154,false,finalized,3,4/14/15 4:59,1.67,0.471,,department can be used as the opposite of hardware
703401155,false,finalized,3,4/14/15 7:12,4,0,,movement is part of watch
703401156,false,finalized,3,4/14/15 7:07,1,0,,if sneeze is true
703401157,false,finalized,3,4/14/15 7:30,4.67,0.471,,boss can be used with the same meaning of leader
703401158,false,finalized,3,4/14/15 12:38,4.67,0.471,,history can be used as the opposite of present
703401159,false,finalized,3,4/14/15 10:05,4.67,0.471,,develop can be used as the opposite of destroy
703401160,false,finalized,3,4/12/15 21:32,5,0,,tire is part of car
703401161,false,finalized,3,4/12/15 21:16,5,0,,reverse is a kind of gear
703401162,false,finalized,3,4/14/15 6:38,3,1.414,,pain is a kind of experience
703401163,false,finalized,3,4/13/15 17:26,1,0,,drum is a kind of place
703401164,false,finalized,3,4/14/15 8:32,4.67,0.471,,love is a kind of heart
703401165,false,finalized,3,4/14/15 13:50,2.33,1.247,,fight can be used as the opposite of fall
703401166,false,finalized,3,4/14/15 4:52,2.67,1.7,,if cast is true
703401167,false,finalized,3,4/14/15 9:36,5,0,,buy can be used as the opposite of sell
703401168,false,finalized,3,4/14/15 12:42,4.33,0.471,,sock is made of cotton
703401169,false,finalized,3,4/14/15 7:42,1,0,,stock is a kind of capital
703401170,false,finalized,3,4/14/15 6:52,4.67,0.471,,hollow is a kind of empty
703401171,false,finalized,3,4/12/15 21:14,5,0,,piece is part of whole
703401172,false,finalized,3,4/14/15 8:15,5,0,,plain is a kind of land
703401173,false,finalized,3,4/14/15 10:07,5,0,,child can be used as the opposite of parent
703401174,false,finalized,3,4/14/15 9:11,1,0,,airplane is a kind of game
703401175,false,finalized,3,4/14/15 12:11,2.33,0.471,,reduce can be used as the opposite of mark
703401176,false,finalized,3,4/14/15 9:45,1,0,,clay can be used as the opposite of spirit
703401177,false,finalized,3,4/14/15 13:57,4.67,0.471,,butter is made of milk
703401178,false,finalized,3,4/14/15 8:44,5,0,,wheel is part of motorcycle
703401179,false,finalized,3,4/14/15 7:14,4.67,0.471,,top can be used as the opposite of down
703401180,false,finalized,3,4/12/15 21:18,5,0,,respect is a kind of emotion
703401181,false,finalized,3,4/14/15 6:37,2.33,1.247,,roof is a kind of trade
703401182,false,finalized,3,4/13/15 20:24,2,1.414,,wild is a writer
703401183,false,finalized,3,4/12/15 23:51,4.67,0.471,,will is a kind of purpose
703401184,false,finalized,3,4/14/15 10:11,1.33,0.471,,pull can be used with the same meaning of complete
703401185,false,finalized,3,4/14/15 7:04,1.33,0.471,,right can be used as the opposite of bow
703401186,false,finalized,3,4/14/15 6:52,4.67,0.471,,cake is a kind of food
703401187,false,finalized,3,4/14/15 9:01,1,0,,monitor is part of dog
703401188,false,finalized,3,4/14/15 7:17,4.67,0.471,,plane is a kind of vehicle
703401189,false,finalized,3,4/14/15 9:53,4.67,0.471,,husband is a kind of family
703401190,false,finalized,3,4/14/15 9:00,1,0,,bitter can be used as the opposite of sour
703401191,false,finalized,3,4/12/15 21:16,4.33,0.471,,bull can be used with the same meaning of male
703401192,false,finalized,3,4/14/15 7:24,3.67,0.471,,cake can be used as the opposite of bread
703401193,false,finalized,3,4/14/15 6:36,1.33,0.471,,bark is a kind of place
703401194,false,finalized,3,4/14/15 12:18,4.33,0.471,,drive is a kind of push
703401195,false,finalized,3,4/14/15 8:47,4.33,0.471,,lobby is part of build
703401196,false,finalized,3,4/14/15 9:01,4,1.414,,wolf is part of animal
703401197,false,finalized,3,4/14/15 8:26,5,0,,work can be used as the opposite of relax
703401198,false,finalized,3,4/14/15 8:43,4.67,0.471,,point is a kind of mark
703401199,false,finalized,3,4/14/15 6:00,3.67,1.886,,sister can be used with the same meaning of lady
703401200,false,finalized,3,4/14/15 8:44,5,0,,pain can be used as the opposite of pleasure
703401201,false,finalized,3,4/14/15 7:18,4.67,0.471,,sink can be used with the same meaning of go_down
703401202,false,finalized,3,4/13/15 17:33,4.33,0.471,,watch is a kind of check
703401203,false,finalized,3,4/14/15 7:46,4.33,0.471,,food is part of life
703401204,false,finalized,3,4/14/15 9:01,5,0,,aisle is a kind of passageway
703401205,false,finalized,3,4/14/15 0:35,2.67,1.247,,strange can be used as the opposite of person
703401206,false,finalized,3,4/14/15 6:58,3,1.414,,atmosphere is a kind of condition
703401207,false,finalized,3,4/14/15 13:50,3,1.414,,female is a kind of animal
703401208,false,finalized,3,4/14/15 6:25,4.33,0.943,,deep can be used as the opposite of pale
703401209,false,finalized,3,4/14/15 10:58,4.67,0.471,,mistake is part of life
703401210,false,finalized,3,4/13/15 17:53,3,0.816,,ball can be used as the opposite of square
703401211,false,finalized,3,4/13/15 16:08,4.67,0.471,,answer can be used as the opposite of unknown
703401212,false,finalized,3,4/14/15 6:02,4.67,0.471,,map is a kind of plan
703401213,false,finalized,3,4/13/15 7:42,2.67,0.943,,meet is a kind of have
703401214,false,finalized,3,4/14/15 5:58,4.33,0.471,,fur can be used as the opposite of scale
703401215,false,finalized,3,4/14/15 9:29,2.67,1.7,,color is a kind of kind
703401216,false,finalized,3,4/14/15 6:54,4.67,0.471,,help is a kind of support
703401217,false,finalized,3,4/14/15 9:45,2.67,1.7,,clothe is made of material
703401218,false,finalized,3,4/14/15 10:00,1.33,0.471,,floor is a kind of right
703401219,false,finalized,3,4/14/15 12:50,5,0,,queen is a kind of woman
703401220,false,finalized,3,4/14/15 7:07,4,0,,strange can be used as the opposite of know
703401221,false,finalized,3,4/14/15 6:53,1.33,0.471,,pluto is a kind of person
703401222,false,finalized,3,4/14/15 10:25,4.67,0.471,,shade can be used with the same meaning of shadow
703401223,false,finalized,3,4/14/15 10:06,2,1.414,,scale is a kind of standard
703401224,false,finalized,3,4/14/15 6:56,2,1.414,,bath is a kind of village
703401225,false,finalized,3,4/14/15 7:52,3.67,1.247,,give can be used with the same meaning of bend
703401226,false,finalized,3,4/14/15 14:25,4.67,0.471,,hero is a kind of leader
703401227,false,finalized,3,4/14/15 6:03,4.33,0.471,,pillow is made of feather
703401228,false,finalized,3,4/14/15 13:52,1.67,0.471,,cheese is a kind of bread
703401229,false,finalized,3,4/14/15 7:51,3,1.414,,rest is a kind of bridge
703401230,false,finalized,3,4/14/15 8:21,2.33,1.247,,ice is a kind of diamond
703401231,false,finalized,3,4/14/15 6:27,1.67,0.471,,mistake can be used as the opposite of kid
703401232,false,finalized,3,4/14/15 8:04,4.33,0.471,,cut is a kind of pass
703401233,false,finalized,3,4/13/15 20:15,2.33,1.247,,bell is a kind of open
703401234,false,finalized,3,4/14/15 8:46,5,0,,seat is part of car
703401235,false,finalized,3,4/14/15 7:53,4.67,0.471,,understand is a kind of know
703401236,false,finalized,3,4/14/15 6:33,3.33,1.247,,traffic is a kind of communication
703401237,false,finalized,3,4/12/15 21:31,3.67,1.247,,hand is part of arm
703401238,false,finalized,3,4/14/15 8:38,4.67,0.471,,home can be used as the opposite of work
703401239,false,finalized,3,4/14/15 13:53,5,0,,army is made of soldier
703401240,false,finalized,3,4/14/15 11:10,4.67,0.471,,water_vapor is made of water
703401241,false,finalized,3,4/14/15 11:44,5,0,,branch is part of tree
703401242,false,finalized,3,4/14/15 7:38,2.33,1.247,,park can be used as the opposite of skyscraper
703401243,false,finalized,3,4/14/15 6:50,5,0,,pick can be used with the same meaning of choose
703401244,false,finalized,3,4/14/15 8:45,5,0,,nation can be used with the same meaning of country
703401245,false,finalized,3,4/14/15 6:41,4,0.816,,limp can be used as the opposite of hard
703401246,false,finalized,3,4/12/15 23:45,2.33,1.886,,rain is a kind of ocean
703401247,false,finalized,3,4/14/15 7:10,3,1.414,,full can be used with the same meaning of ram
703401248,false,finalized,3,4/13/15 7:40,4,0,,head can be used with the same meaning of superior
703401249,false,finalized,3,4/14/15 6:43,4.67,0.471,,couch can be used with the same meaning of sofa
703401250,false,finalized,3,4/14/15 7:12,4.67,0.471,,garbage can be used with the same meaning of refuse
703401251,false,finalized,3,4/13/15 7:37,4.67,0.471,,sweet can be used with the same meaning of sugar
703401252,false,finalized,3,4/14/15 10:48,4.33,0.471,,door is part of closet
703401253,false,finalized,3,4/14/15 13:50,4.67,0.471,,lower can be used as the opposite of raise
703401254,false,finalized,3,4/13/15 7:27,3,0.816,,reason is a kind of power
703401255,false,finalized,3,4/14/15 6:43,4.33,0.943,,union can be used as the opposite of divide
703401256,false,finalized,3,4/14/15 7:31,4,0,,read can be used with the same meaning of understand
703401257,false,finalized,3,4/14/15 5:31,4.67,0.471,,girl is a kind of kid
703401258,false,finalized,3,4/14/15 9:40,5,0,,study is part of education
703401259,false,finalized,3,4/14/15 6:27,4.67,0.471,,paw can be used with the same meaning of foot
703401260,false,finalized,3,4/14/15 12:30,5,0,,priest is a kind of person
703401261,false,finalized,3,4/14/15 6:44,4.67,0.471,,person is part of society
703401262,false,finalized,3,4/14/15 11:44,3.33,1.7,,throw can be used with the same meaning of bowl
703401263,false,finalized,3,4/14/15 9:36,4.33,0.471,,rack is a kind of support
703401264,false,finalized,3,4/14/15 6:55,1,0,,religion is a kind of animal
703401265,false,finalized,3,4/14/15 9:18,3.67,1.247,,address is a kind of code
703401266,false,finalized,3,4/14/15 6:27,4.67,0.471,,garden can be used with the same meaning of yard
703401267,false,finalized,3,4/14/15 6:46,2.33,1.247,,heart can be used with the same meaning of mind
703401268,false,finalized,3,4/14/15 13:02,1.67,0.471,,relaxation is a kind of increase
703401269,false,finalized,3,4/13/15 15:28,4.33,0.471,,court is a kind of build
703401270,false,finalized,3,4/14/15 8:35,1,0,,flower is a kind of ice
703401271,false,finalized,3,4/14/15 8:31,4.67,0.471,,body can be used as the opposite of soul
703401272,false,finalized,3,4/13/15 20:19,5,0,,illness is a kind of feel
703401273,false,finalized,3,4/14/15 6:53,4.67,0.471,,break can be used as the opposite of connect
703401274,false,finalized,3,4/14/15 8:45,5,0,,wing is part of insect
703401275,false,finalized,3,4/14/15 6:28,5,0,,rough can be used with the same meaning of bumpy
703401276,false,finalized,3,4/14/15 9:36,3.33,1.7,,country can be used as the opposite of world
703401277,false,finalized,3,4/14/15 8:16,5,0,,steam can be used with the same meaning of water_vapor
703401278,false,finalized,3,4/13/15 17:24,3.67,1.247,,basket is a kind of goal
703401279,false,finalized,3,4/13/15 7:36,4.33,0.471,,deal is a kind of act
703401280,false,finalized,3,4/13/15 17:24,5,0,,creation is a begin
703401281,false,finalized,3,4/12/15 21:16,5,0,,bend is part of road
703401282,false,finalized,3,4/14/15 14:16,3,1.414,,begin can be used with the same meaning of head
703401283,false,finalized,3,4/14/15 7:48,3.33,1.7,,home can be used as the opposite of strange
703401284,false,finalized,3,4/14/15 5:58,3.67,1.247,,shoot can be used with the same meaning of dash
703401285,false,finalized,3,4/14/15 8:57,5,0,,class is part of school
703401286,false,finalized,3,4/14/15 7:22,2.33,1.247,,edge can be used as the opposite of live
703401287,false,finalized,3,4/14/15 6:27,5,0,,back is part of human
703401288,false,finalized,3,4/14/15 14:30,3,1.414,,count can be used with the same meaning of prince
703401289,false,finalized,3,4/14/15 7:42,4.33,0.471,,board is a kind of surface
703401290,false,finalized,3,4/14/15 6:01,1.33,0.471,,union is part of new_jersey
703401291,false,finalized,3,4/14/15 8:52,1,0,,polish can be used as the opposite of film
703401292,false,finalized,3,4/14/15 9:40,5,0,,point is part of needle
703401293,false,finalized,3,4/14/15 9:04,3.67,1.247,,chip is a kind of shape
703401294,false,finalized,3,4/13/15 15:25,3,0.816,,cover is part of text
703401295,false,finalized,3,4/13/15 7:37,4.67,0.471,,mall is a kind of place
703401296,false,finalized,3,4/14/15 9:12,1,0,,scale can be used with the same meaning of plate
703401297,false,finalized,3,4/14/15 6:28,3.33,1.7,,character is part of word
703401298,false,finalized,3,4/14/15 6:40,3.33,1.7,,score can be used with the same meaning of goal
703401299,false,finalized,3,4/14/15 11:14,1,0,,rubber_duck is part of dog
703401300,false,finalized,3,4/14/15 8:22,1.33,0.471,,speech is a kind of place
703401301,false,finalized,3,4/14/15 6:31,3.67,1.247,,present is a kind of state
703401302,false,finalized,3,4/14/15 8:31,1,0,,stale is a kind of place
703401303,false,finalized,3,4/14/15 11:14,2,0.816,,band can be used with the same meaning of connect
703401304,false,finalized,3,4/14/15 9:12,1,0,,bar can be used with the same meaning of save
703401305,false,finalized,3,4/13/15 16:11,4.33,0.471,,keep can be used as the opposite of give
703401306,false,finalized,3,4/13/15 20:06,3,1.414,,string is a kind of fasten
703401307,false,finalized,3,4/14/15 7:08,4.33,0.471,,connect can be used with the same meaning of join
703401308,false,finalized,3,4/14/15 13:51,4.33,0.471,,screen is a kind of choose
703401309,false,finalized,3,4/14/15 9:24,3.67,1.247,,write can be used with the same meaning of work
703401310,false,finalized,3,4/14/15 9:02,4.67,0.471,,play can be used as the opposite of study
703401311,false,finalized,3,4/14/15 6:49,3.33,1.7,,buy can be used as the opposite of rent
703401312,false,finalized,3,4/14/15 6:36,4.33,0.471,,ram is a kind of weapon
703401313,false,finalized,3,4/14/15 8:34,3.67,1.886,,pee can be used with the same meaning of penny
703401314,false,finalized,3,4/14/15 5:34,4,0,,eyeglass is made of plastic
703401315,false,finalized,3,4/14/15 6:45,4.67,0.471,,add can be used with the same meaning of join
703401316,false,finalized,3,4/12/15 21:25,2.67,1.7,,college is a kind of build
703401317,false,finalized,3,4/14/15 8:01,5,0,,add is a kind of increase
703401318,false,finalized,3,4/14/15 11:38,2.67,1.7,,learn is a kind of sport
703401319,false,finalized,3,4/14/15 8:28,5,0,,child can be used with the same meaning of kid
703401320,false,finalized,3,4/14/15 12:58,4.67,0.471,,iron is a kind of device
703401321,false,finalized,3,4/14/15 10:18,4.67,0.471,,star is a member of constellation
703401322,false,finalized,3,4/14/15 7:45,2.33,1.247,,date can be used as the opposite of stand
703401323,false,finalized,3,4/13/15 5:11,3,1.414,,cut is a kind of fashion
703401324,false,finalized,3,4/14/15 6:25,4,0.816,,subject is part of letter
703401325,false,finalized,3,4/14/15 10:24,4.33,0.471,,confidence can be used as the opposite of fear
703401326,false,finalized,3,4/12/15 21:25,1,0,,communism is a kind of toy
703401327,false,finalized,3,4/14/15 7:04,4.67,0.471,,pay is a kind of settle
703401328,false,finalized,3,4/14/15 6:49,4.67,0.471,,low can be used with the same meaning of flat
703401329,false,finalized,3,4/14/15 7:57,5,0,,dot can be used as the opposite of dash
703401330,false,finalized,3,4/14/15 9:43,3.33,1.7,,bench can be used as the opposite of chair
703401331,false,finalized,3,4/14/15 8:14,1,0,,vehicle can be used as the opposite of car
703401332,false,finalized,3,4/14/15 12:50,2.33,0.471,,walk can be used with the same meaning of steal
703401333,false,finalized,3,4/14/15 10:04,4.67,0.471,,parent is a kind of family
703401334,false,finalized,3,4/14/15 9:02,2,1.414,,shade can be used as the opposite of burn
703401335,false,finalized,3,4/14/15 5:12,1,0,,sunset is a kind of build
703401336,false,finalized,3,4/13/15 16:11,1.67,0.471,,telephone can be used with the same meaning of horn
703401337,false,finalized,3,4/14/15 5:06,5,0,,husband can be used as the opposite of wife
703401338,false,finalized,3,4/12/15 20:48,1,0,,bear is a kind of take
703401339,false,finalized,3,4/14/15 8:18,4.67,0.471,,history can be used with the same meaning of story
703401340,false,finalized,3,4/14/15 7:52,4.67,0.471,,light is a kind of energy
703401341,false,finalized,3,4/13/15 16:11,4,0,,river can be used as the opposite of desert
703401342,false,finalized,3,4/14/15 6:53,4.67,0.471,,speech can be used with the same meaning of speak
703401343,false,finalized,3,4/14/15 5:34,1.33,0.471,,stand is a kind of serve
703401344,false,finalized,3,4/14/15 6:28,4,0,,concrete is made of sand
703401345,false,finalized,3,4/13/15 15:27,4.33,0.471,,hear can be used as the opposite of talk
703401346,false,finalized,3,4/14/15 7:17,2.67,0.943,,cover can be used as the opposite of top
703401347,false,finalized,3,4/13/15 17:24,4,0.816,,bed is made of straw
703401348,false,finalized,3,4/14/15 10:17,4.67,0.471,,juice is a kind of word
703401349,false,finalized,3,4/14/15 7:49,3.67,0.471,,deal is a kind of board
703401350,false,finalized,3,4/14/15 14:34,1,0,,mustard can be used as the opposite of dog
703401351,false,finalized,3,4/12/15 21:14,5,0,,hate can be used as the opposite of love
703401352,false,finalized,3,4/14/15 10:51,1.33,0.471,,date is a kind of present
703401353,false,finalized,3,4/14/15 12:36,2.67,0.943,,bird is a kind of play
703401354,false,finalized,3,4/12/15 23:44,4.67,0.471,,hero is a kind of person
703401355,false,finalized,3,4/14/15 8:41,1.67,0.943,,answer is a kind of meet
703401356,false,finalized,3,4/14/15 9:58,4.33,0.471,,home can be used as the opposite of street
703401357,false,finalized,3,4/14/15 6:41,5,0,,lyric is part of song
703401358,false,finalized,3,4/14/15 13:55,4.33,0.471,,knowledge is part of understand
703401359,false,finalized,3,4/14/15 14:31,3.33,1.7,,word can be used with the same meaning of god
703401360,false,finalized,3,4/14/15 6:43,4.33,0.471,,ride can be used as the opposite of walk
703401361,false,finalized,3,4/14/15 7:34,4,0,,temple is a kind of feature
703401362,false,finalized,3,4/14/15 6:24,5,0,,ice is a kind of cool
703401363,false,finalized,3,4/14/15 6:00,5,0,,flight is a kind of fly
703401364,false,finalized,3,4/13/15 5:11,1.33,0.471,,australia is a kind of action
703401365,false,finalized,3,4/14/15 8:39,2.67,1.7,,cover can be used as the opposite of leave
703401366,false,finalized,3,4/14/15 9:03,5,0,,nation is a kind of country
703401367,false,finalized,3,4/14/15 8:45,3.33,1.7,,run can be used with the same meaning of lead
703401368,false,finalized,3,4/14/15 8:27,2,1.414,,vision is a kind of meet
703401369,false,finalized,3,4/14/15 7:12,4.33,0.471,,perfect can be used as the opposite of error
703401370,false,finalized,3,4/14/15 6:25,3.67,1.247,,play is a kind of hit
703401371,false,finalized,3,4/14/15 9:42,1,0,,kingdom is a kind of game
703401372,false,finalized,3,4/14/15 7:18,4.33,0.471,,cabinet is made of steel
703401373,false,finalized,3,4/13/15 17:30,1,0,,furniture is part of dog
703401374,false,finalized,3,4/14/15 9:53,3.67,1.247,,door is a kind of open
703401375,false,finalized,3,4/14/15 12:31,3.33,0.943,,wax can be used as the opposite of honey
703401376,false,finalized,3,4/14/15 8:35,1.33,0.471,,jam can be used with the same meaning of ram
703401377,false,finalized,3,4/14/15 13:28,4.67,0.471,,trunk is part of car
703401378,false,finalized,3,4/14/15 6:56,4.33,0.471,,act is part of play
703401379,false,finalized,3,4/14/15 10:20,3.33,0.943,,record can be used as the opposite of lose
703401380,false,finalized,3,4/13/15 16:09,1.67,0.943,,if paw is true
703401381,false,finalized,3,4/14/15 5:11,3.33,1.7,,freeze is a kind of act
703401382,false,finalized,3,4/13/15 9:00,4.33,0.471,,sand can be used with the same meaning of beach
703401383,false,finalized,3,4/14/15 7:31,1,0,,snow is a kind of person
703401384,false,finalized,3,4/14/15 7:12,4,0,,cord is a kind of trouser
703401385,false,finalized,3,4/14/15 6:01,2,1.414,,blanket is a kind of bed
703401386,false,finalized,3,4/14/15 7:06,3,1.414,,computer is a kind of fun
703401387,false,finalized,3,4/14/15 9:31,4.67,0.471,,problem is a kind of question
703401388,false,finalized,3,4/14/15 7:15,3.33,0.943,,run is a kind of free
703401389,false,finalized,3,4/13/15 7:25,4,0,,home can be used as the opposite of office
703401390,false,finalized,3,4/14/15 6:56,4.33,0.471,,bar is part of court
703401391,false,finalized,3,4/14/15 6:47,4.67,0.471,,bind can be used with the same meaning of fasten
703401392,false,finalized,3,4/14/15 4:52,4.67,0.471,,dish can be used with the same meaning of plate
703401393,false,finalized,3,4/14/15 8:17,3.67,1.886,,beak can be used with the same meaning of bill
703401394,false,finalized,3,4/14/15 8:59,5,0,,price is a kind of value
703401395,false,finalized,3,4/14/15 7:26,2.67,0.943,,string is a kind of collection
703401396,false,finalized,3,4/14/15 12:54,3.33,0.943,,exercise can be used as the opposite of fun
703401397,false,finalized,3,4/13/15 15:31,2.33,1.247,,care can be used with the same meaning of trouble
703401398,false,finalized,3,4/14/15 8:15,5,0,,set is a kind of stage
703401399,false,finalized,3,4/12/15 22:03,5,0,,war is made of violence
703401400,false,finalized,3,4/14/15 9:05,2.67,1.7,,charge can be used as the opposite of back
703401401,false,finalized,3,4/14/15 11:20,2,0.816,,road can be used as the opposite of side
703401402,false,finalized,3,4/13/15 21:10,3,1.633,,oxygen is made of electron
703401403,false,finalized,3,4/13/15 17:24,3.67,0.471,,market can be used as the opposite of shop
703401404,false,finalized,3,4/14/15 10:14,4.33,0.471,,communism is a kind of society
703401405,false,finalized,3,4/14/15 6:31,3.33,0.943,,automobile is a kind of travel
703401406,true,golden,59,,4,0.883,"4
5",steel can be used as the opposite of wood
703401407,false,finalized,3,4/12/15 20:55,4.33,0.471,,stick can be used as the opposite of log
703401408,false,finalized,3,4/14/15 7:44,3,0.816,,hang can be used as the opposite of take
703401409,false,finalized,3,4/14/15 9:49,4.33,0.471,,minute can be used as the opposite of second
703401410,false,finalized,3,4/13/15 21:10,1.33,0.471,,if compress is true
703401411,false,finalized,3,4/14/15 8:53,3.33,1.7,,bedroom can be used as the opposite of live_room
703401412,false,finalized,3,4/14/15 6:27,3.67,1.247,,take can be used with the same meaning of have
703401413,false,finalized,3,4/14/15 8:58,3.33,1.7,,staff can be used with the same meaning of support
703401414,false,finalized,3,4/14/15 12:58,1.33,0.471,,tongue is a kind of person
703401415,false,finalized,3,4/12/15 23:48,4.67,0.471,,civilization is a kind of society
703401416,false,finalized,3,4/14/15 12:36,4.67,0.471,,staff is a member of school
703401417,false,finalized,3,4/14/15 6:40,1.33,0.471,,grind can be used as the opposite of roof
703401418,false,finalized,3,4/14/15 10:07,3.67,0.471,,column is a member of table
703401419,false,finalized,3,4/14/15 10:16,4.33,0.471,,fashion can be used as the opposite of taste
703401420,false,finalized,3,4/12/15 23:54,5,0,,daytime can be used as the opposite of night
