_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,truth_response,truth_response:confidence,hypothesis,premise,truth_response_gold
679987769,finalized,5,2/22/15 0:44,unk,0.5863,a child kicks.,the two babies wearing eye glass,
679987770,finalized,5,2/22/15 0:34,no,0.824,men have dogs.,"a young man wearing shorts, sandals, and a red shirt, stands next to a downed tree, blocking a path.",
679987771,finalized,5,2/22/15 1:10,no,1,men have dogs.,a man in a red shirt calling someone while a tree is down on the pavement.,
679987772,finalized,5,2/22/15 1:02,no,1,men have dogs.,a man in a red shirt looks at a fallen tree.,
679987773,finalized,5,2/22/15 2:15,no,1,men have dogs.,a man observes tree that has fell down.,
679987774,finalized,5,2/22/15 0:51,no,0.777,the bridesmaids watch.,"woman playing tennis in a white outfit and white shoes, with 2 men watching from the sidelines.",
679987775,finalized,5,2/22/15 1:26,no,0.8073,the bridesmaids watch.,a woman in a white tennis outfit has just performed a tennis serve.,
679987776,finalized,5,2/22/15 0:43,no,1,the bridesmaids watch.,a tennis player in a white outfit hits a tennis ball.,
679987777,finalized,5,2/22/15 0:41,no,0.7953,the bridesmaids watch.,young lady in a tennis match.,
679987778,finalized,5,2/22/15 1:15,yes,0.5937,two dogs play in the grass.,wolf-like dog chasing white wiffle ball through a green field.,
679987779,finalized,5,2/22/15 1:55,no,0.8381,two dogs play in the grass.,a multicolor dog chasing after a ball across the grass.,
679987780,finalized,5,2/22/15 0:51,unk,0.5767,two dogs play in the grass.,a dog chases a nerf ball in the grass.,
679987781,finalized,5,2/22/15 2:03,yes,0.5769,two dogs play in the grass.,dog chasing after a ball on the grass.,
679987782,finalized,5,2/22/15 1:19,no,1,a child stands.,a woman in a denim jumper and another woman in a navy blue jacket are overlooking a mountain range.,
679987783,finalized,5,2/22/15 2:15,no,1,a child stands.,woman in blue jacket and woman in denim outfit with a group on a mountain.,
679987784,finalized,5,2/22/15 1:21,no,0.6146,a child stands.,a group of people are standing on a cliff in the mountains.,
679987785,finalized,5,2/22/15 0:20,no,1,a child stands.,a woman with a tissue in her hand.,
679987786,finalized,5,2/22/15 1:02,no,1,a woman kneeling.,"two young females one in strip shirt and one in white shirt, both with jackets in hand walking down street.",
679987787,finalized,5,2/22/15 1:27,no,0.8045,a woman kneeling.,two women walking down the sidewalk in the city communicating with one another.,
679987788,finalized,5,2/22/15 0:18,no,0.5887,a woman kneeling.,two women on a city street are smiling at each other.,
679987789,finalized,5,2/22/15 1:18,no,1,a woman kneeling.,two women walking down a busy city street.,
679987790,finalized,5,2/22/15 1:47,no,0.8022,men boxing.,"four boys, one on a skateboard, one on a scooter, and two standing, are at a skate park on a ramp with a scary looking face graffiti on it.",
679987791,finalized,5,2/22/15 1:02,no,1,men boxing.,"at a skate park one man skateboards, one rides a scooter and 2 men record the skateboarder from below and above him.",
679987792,finalized,5,2/22/15 1:40,no,1,men boxing.,a boy at a skate park is at the apex of his trick while other boys look on.,
679987793,finalized,5,2/22/15 1:26,no,1,men boxing.,a boy on a scooter rolls by as two men photograph a skateboarder.,
679987794,finalized,5,2/22/15 1:51,no,1,woman crying.,"a young woman with a surprised look on her face, sits on a chair along the sidewalk and knits an item from a white ball of yarn.",
679987795,finalized,5,2/22/15 1:18,no,1,woman crying.,"a woman in a tank top is sitting and knitting at a table, with a bottle of something to drink beside her.",
679987796,finalized,5,2/22/15 1:04,no,0.5956,woman crying.,a woman with a purple shirt sowing on the side of the street.,
679987797,finalized,5,2/22/15 1:01,no,0.8093,woman crying.,a woman is knitting while sitting down at a table.,
679987798,finalized,5,2/22/15 1:34,yes,0.8028,a guy doing a trick.,"a man is standing in front of a party, with several children and party decorations (including balloons) also in the shot.",
679987799,finalized,5,2/22/15 1:31,yes,0.4203,a guy doing a trick.,"a teenage boy is holding up a large white sheet of paper at an event, with two toddlers also in the picture.",
679987800,finalized,5,2/22/15 0:59,yes,0.6074,a guy doing a trick.,"a man is standing at a latino birthday party with a large, white, unfolded piece of paper.",
679987801,finalized,5,2/22/15 1:27,unk,0.6027,a guy doing a trick.,a mexican man unfolds a large piece of paper at a birthday celebration.,
679987802,finalized,5,2/22/15 1:21,no,1,several men walking.,a young man has a newspaper covering his face as he sleeps in a chair outside by a bicycle.,
679987803,finalized,5,2/22/15 0:48,no,1,several men walking.,asian man sleeps under a newspaper while sitting in a lawn chair.,
679987804,finalized,5,2/22/15 1:56,no,1,several men walking.,a man sleeping on a chair with a newspaper on his chest.,
679987805,finalized,5,2/22/15 0:25,no,1,several men walking.,a man sleeps on a foldout chair on a sidewalk.,
679987806,finalized,5,2/22/15 1:29,no,1,some women standing.,a young girl around 10 years old hitting what appears to be a tennis ball with a golf club from a tee.,
679987807,finalized,5,2/22/15 0:54,no,0.6423,some women standing.,a golfer plays golf in the middle of a golf course which contains assorted colors of cones.,
679987808,finalized,5,2/22/15 2:05,no,0.5799,some women standing.,"a sportswoman in a red, white, and blue shirt finishes with a swing.",
679987809,finalized,5,2/22/15 0:49,no,0.4332,some women standing.,a young lady holding a golf club above her head.,
679987810,finalized,5,2/22/15 1:50,no,0.4109,an officer walking.,"two uniformed police officers are holding large guns, while an older man sits on the stairs, holding his hat and looking on.",
679987811,finalized,5,2/22/15 1:26,unk,0.4008,an officer walking.,two commandos with gun by a staircase and an old man holding a hat is sitting on the stairs.,
679987812,finalized,5,2/22/15 0:35,no,1,an officer walking.,a man sits on the steps next to two men with rifles.,
679987813,finalized,5,2/22/15 1:41,no,0.8321,an officer walking.,an older man sits next to two armed guards on steps.,
679987814,finalized,5,2/22/15 0:46,no,0.57,group seated.,a large crowd of spectators and photographers stands behind a barrier while two police officers stand guard.,
679987815,finalized,5,2/22/15 0:45,no,0.6041,group seated.,many people are gathered on the side of a road with camera watching whatever is oncoming.,
679987816,finalized,5,2/22/15 1:11,yes,0.5824,group seated.,a crowd of people behind the fence waiting with cameras ready for something approaching.,
679987817,finalized,5,2/22/15 1:36,unk,0.6038,group seated.,police and the crowd look on in asia.,
679987818,finalized,5,2/22/15 1:24,no,0.8077,soldiers sitting.,"five musicians, a man and four women, practicing sheet music (using flutes ) in a living room.",
679987819,finalized,5,2/22/15 1:23,no,0.6094,soldiers sitting.,"people gathered in a circle, some holding musical instruments.",
679987820,finalized,5,2/22/15 2:20,unk,0.5938,soldiers sitting.,people gathered in a room to talk about their favorite tunes.,
679987821,finalized,5,2/22/15 1:47,no,0.3951,soldiers sitting.,five people are sitting in a circle with instruments.,
679987822,finalized,5,2/22/15 1:41,yes,0.6084,man outside.,"a man in jeans standing on the sidewalk, holding a motorcycle helmet, looking towards the road.",
679987823,finalized,5,2/22/15 0:45,yes,1,man outside.,a man in a leather jacket holding a helmet at a crosswalk.,
679987824,finalized,5,2/22/15 1:59,yes,0.8006,man outside.,a man waits at a crosswalk holding a motorbike helmet.,
679987825,finalized,5,2/22/15 0:53,yes,1,man outside.,a man holding his motorcycle helmet at a crosswalk.,
679987826,finalized,5,2/22/15 2:04,no,0.6261,a boy plays a video games.,"a girl in a green knit cap stands ready to push a sled, with a little boy behind her.",
679987827,finalized,5,2/22/15 2:06,no,0.6208,a boy plays a video games.,two children are riding through snow on a sled-like frame.,
679987828,finalized,5,2/22/15 0:43,no,1,a boy plays a video games.,two young children rif=ding sleds down the snow.,
679987829,finalized,5,2/22/15 2:07,no,1,a boy plays a video games.,two kids riding on sleds,
679987830,finalized,5,2/22/15 1:05,no,0.8088,a man hitting a tennis ball.,one man sets up his pool shot during a tournament while onlookers watch.,
679987831,finalized,5,2/22/15 1:07,no,1,a man hitting a tennis ball.,man with black vest lines up a shot on a blue pool table.,
679987832,finalized,5,2/22/15 2:21,no,1,a man hitting a tennis ball.,a young man carefully prepares to take a pool shot,
679987833,finalized,5,2/22/15 0:48,no,1,a man hitting a tennis ball.,a man playing pool on a blue pool table.,
679987834,finalized,5,2/22/15 0:22,no,1,a man sitting down.,"a woman in an american military uniform sits at a table and writes the words ""sad,"" ""depressed,"" and ""hatred"" on a large sheet of white paper.",
679987835,finalized,5,2/22/15 0:50,unk,0.5842,a man sitting down.,a woman in a us military uniform is writing on a large piece of white paper with a black magic marker while others are sitting at tables around her.,
679987836,finalized,5,2/22/15 1:00,no,0.8038,a man sitting down.,"at a table with her colleagues, a woman in a u.s. army uniform fills in a chart.",
679987837,finalized,5,2/22/15 2:03,no,0.6087,a man sitting down.,united states military personnel working on a group project.,
679987838,finalized,5,2/22/15 0:47,no,1,a man drilling.,a person is sleeping on a sidewalk next to a wall and covered by a green blanket.,
679987839,finalized,5,2/22/15 0:38,no,1,a man drilling.,man in a green jacket and moccasins sleeping on a blue blanket in the street.,
679987840,finalized,5,2/22/15 1:24,no,1,a man drilling.,a person is laying on a blue blanket on a street sidewalk.,
679987841,finalized,5,2/22/15 1:17,no,1,a man drilling.,a person bundled and head covered laying on the sidewalk.,
679987842,finalized,5,2/22/15 2:00,no,0.6015,a lady speaking.,"this is the picture of a woman in a flowered dress, toting something in a bucket.",
679987843,finalized,5,2/22/15 0:18,no,0.7968,a lady speaking.,a girl in a flowered dress is carrying a pink bucket down a path next to a fence.,
679987844,finalized,5,2/22/15 0:30,no,1,a lady speaking.,a woman in a floral dress is carrying a bucket of water down a countryside path.,
679987845,finalized,5,2/22/15 0:34,no,1,a lady speaking.,woman carrying a bucket of water down a tranquil dirt path.,
679987846,finalized,5,2/22/15 1:31,unk,0.7921,a man dancing in front of a crowd.,a young couple and many others out enjoying themselves at an outdoor street event.,
679987847,finalized,5,2/22/15 1:18,yes,0.6101,a man dancing in front of a crowd.,a guy and a girl holding a drink are dancing in the street.,
679987848,finalized,5,2/22/15 0:55,yes,0.6027,a man dancing in front of a crowd.,a man and a woman are dancing in the street.,
679987849,finalized,5,2/22/15 0:32,unk,0.5825,a man dancing in front of a crowd.,citizens participating in a local event.,
679987850,finalized,5,2/22/15 1:08,yes,1,a man sitting in front of a group.,many people wait to eat dinner as the man at the head of the table says grace.,
679987851,finalized,5,2/22/15 2:25,unk,0.4097,a man sitting in front of a group.,a group of seven people are eating at a table draped in a black tablecloth.,
679987852,finalized,5,2/22/15 2:50,unk,0.7947,a man sitting in front of a group.,several people are eating a meal outdoors at a restaurant.,
679987853,finalized,5,2/22/15 1:30,yes,0.4241,a man sitting in front of a group.,a group of seven adults having a meal together.,
679987854,finalized,5,2/22/15 1:30,no,0.804,woman heading.,a woman with long hair and a white shirt is standing in the road.,
679987855,finalized,5,2/22/15 1:32,no,0.8005,woman heading.,a girl stands on a tree lined road during sunset.,
679987856,finalized,5,2/22/15 1:36,no,0.7987,woman heading.,a girl stands on a gravel road as the sun sets.,
679987857,finalized,5,2/22/15 0:41,no,0.6048,woman heading.,a woman is standing on a road.,
679987858,finalized,5,2/22/15 0:35,no,1,men watching a man.,girls playing softball as one girl runs to a base and second girl reaches out her glove.,
679987859,finalized,5,2/22/15 2:23,unk,0.5985,men watching a man.,a person leans forward to catch a baseball while a runner comes close to the base.,
679987860,finalized,5,2/22/15 1:44,no,0.8119,men watching a man.,parents watch as girls play softball in a game.,
679987861,finalized,5,2/22/15 0:35,no,1,men watching a man.,two girls are playing softball.,
679987862,finalized,5,2/22/15 0:47,yes,0.4132,a child skips.,"children at daycare playing on rings, and poles, one parent standing and holding her child and one teacher is sitting on the bench watching the others play.",
679987863,finalized,5,2/22/15 0:50,no,0.7813,a child skips.,a young boy in yellow t-shirt hanging from a ring with other kids around.,
679987864,finalized,5,2/22/15 0:58,no,0.5986,a child skips.,a child in a yellow t-shirt is playing in the jungle jim.,
679987865,finalized,5,2/22/15 1:57,unk,0.6174,a child skips.,children are playing at the playground.,
679987866,finalized,5,2/22/15 1:01,no,1,riders stand.,black man stands outside a building with a van wagner sign while wearing a blue suit and tan hat.,
679987867,finalized,5,2/22/15 1:31,no,0.8071,riders stand.,a black male is beside a building with a sign on the building.,
679987868,finalized,5,2/22/15 0:29,no,0.8108,riders stand.,a man stands in front of a building wearing a hat and suit.,
679987869,finalized,5,2/22/15 1:52,no,0.6296,riders stand.,a black man in a suit standing next to a wall.,
679987870,finalized,5,2/22/15 0:56,no,0.8186,a man sitting on a bench outside.,six adults sitting at a picnic table with a woman in a yellow sweater talks to them.,
679987871,finalized,5,2/22/15 0:34,yes,0.5866,a man sitting on a bench outside.,seven people are sitting at a picnic table with evergreen trees in the background.,
679987872,finalized,5,2/22/15 1:50,yes,0.5698,a man sitting on a bench outside.,a group of people are sitting together at a picnic table.,
679987873,finalized,5,2/22/15 0:49,no,0.6208,a man sitting on a bench outside.,young men and women sit at a picnic table in a park.,
679987874,finalized,5,2/22/15 1:43,no,1,a man climbing up.,a woman with reddish hair talking to an old man by the waterside and beside a bench.,
679987875,finalized,5,2/22/15 3:05,no,0.4114,a man climbing up.,a woman standing on a rock and a man standing there and talking to her.,
679987876,finalized,5,2/22/15 0:38,no,1,a man climbing up.,they are having a stirring conversation amongst nature.,
679987877,finalized,5,2/22/15 0:24,no,1,a man climbing up.,2 people standing outside by a lake.,
679987878,finalized,5,2/22/15 0:36,no,0.607,a child jumps up.,the cyclist is airborne on his bike as it makes a jump between two mounds of earth.,
679987879,finalized,5,2/22/15 0:37,unk,0.5877,a child jumps up.,brown ramp structure with a person on ski's in midair.,
679987880,finalized,5,2/22/15 1:11,no,0.8066,a child jumps up.,a person jumps a bicycle off a large dirt ramp.,
679987881,finalized,5,2/22/15 1:41,no,1,a child jumps up.,a motor biker gets massive air off a dirt jump,
679987882,finalized,5,2/22/15 1:08,no,1,girls ride a bike.,a mother and daughter are on the strawberry cup ride at the fair.,
679987883,finalized,5,2/22/15 2:19,no,1,girls ride a bike.,a woman and a child sitting in a huge strawberry.,
679987884,finalized,5,2/22/15 1:34,no,0.7921,girls ride a bike.,a woman and child in a strawberry amusement ride.,
679987885,finalized,5,2/22/15 1:26,no,0.6046,girls ride a bike.,a lady and a kid in a strawberry ride,
679987886,finalized,5,2/22/15 0:18,no,0.8002,woman walking in a city.,a hiker jogs down a rocky road while blue skies and mountains cross the horizon.,
679987887,finalized,5,2/22/15 0:18,no,1,woman walking in a city.,woman jogging down a mountain trail with mountains in the background.,
679987888,finalized,5,2/22/15 0:48,no,0.814,woman walking in a city.,a woman in yellow shir and black shorts is running along.,
679987889,finalized,5,2/22/15 1:24,no,1,woman walking in a city.,a female runner running alone near a mountain.,
679987890,finalized,5,2/22/15 1:31,yes,0.6069,several men having a discussion.,many people are standing around at an intersection in front of a white building.,
679987891,finalized,5,2/22/15 0:54,yes,0.4149,several men having a discussion.,street in europe where a group of men are sitting on their motorcycles.,
679987892,finalized,5,2/22/15 0:43,yes,1,several men having a discussion.,several men are talking on a street corner.,
679987893,finalized,5,2/22/15 2:06,unk,0.6297,several men having a discussion.,a crowd of people on a busy street.,
679987894,finalized,5,2/22/15 1:17,no,1,man jeans.,the man falls into the water while his paddle flies and his kayak tips.,
679987895,finalized,5,2/22/15 0:52,no,1,man jeans.,man kayaking losing his paddle and falling out of the boat.,
679987896,finalized,5,2/22/15 2:15,no,0.6334,man jeans.,a man is falling out of his kayak as his paddles go flying.,
679987897,finalized,5,2/22/15 2:16,yes,0.4025,man jeans.,a man falls out of his kayak.,
679987898,finalized,5,2/22/15 0:45,no,0.4141,a man dressed up.,older gentlemen is playing guitar while wearing vans shoes.,
679987899,finalized,5,2/22/15 0:44,no,0.4152,a man dressed up.,man with orange dyed hair playing an electric guitar.,
679987900,finalized,5,2/22/15 1:59,yes,1,a man dressed up.,a man in a black and white dress is playing guitar.,
679987901,finalized,5,2/22/15 0:45,unk,0.81,a man dressed up.,a man performing on a guitar.,
679987902,finalized,5,2/22/15 2:03,no,0.8266,boys sit on a bench.,a group of adults standing up with children in sports attire kneeling on the ground.,
679987903,finalized,5,2/22/15 0:20,no,1,boys sit on a bench.,a boy and two girls with matching uniforms.,
679987904,finalized,5,2/22/15 1:25,no,1,boys sit on a bench.,a kid standing in yellow and green shirt.,
679987905,finalized,5,2/22/15 1:46,unk,0.6281,boys sit on a bench.,children are dressed in vibrant colors.,
679987906,finalized,5,2/22/15 0:57,no,1,two women sitting on a bench.,six adults sitting at a picnic table with a woman in a yellow sweater talks to them.,
679987907,finalized,5,2/22/15 1:17,unk,0.5643,two women sitting on a bench.,seven people are sitting at a picnic table with evergreen trees in the background.,
679987908,finalized,5,2/22/15 1:38,yes,0.5969,two women sitting on a bench.,a group of people are sitting together at a picnic table.,
679987909,finalized,5,2/22/15 0:46,yes,0.4078,two women sitting on a bench.,young men and women sit at a picnic table in a park.,
679987910,finalized,5,2/22/15 1:08,no,1,a couple sits in chairs.,a person wearing a green and white shirt with a white hood is sitting outside on the steps of a large building while another person is lying down a few steps higher.,
679987911,finalized,5,2/22/15 1:55,no,0.7947,a couple sits in chairs.,"two men in hoodies loiter on the steps of an imposing looking public building next to a statue of a man and a lion,.",
679987912,finalized,5,2/22/15 1:36,no,0.7811,a couple sits in chairs.,guy in a green shirt sitting on stairs in front of a statue of a lion and a man.,
679987913,finalized,5,2/22/15 1:24,no,0.7981,a couple sits in chairs.,a boy sits alone at the bottom of a stone stairway.,
679987914,finalized,5,2/22/15 0:40,no,1,men rope.,a man in a beige suit is sitting at a wooden table with five children and drawing pictures.,
679987915,finalized,5,2/22/15 1:46,no,0.8218,men rope.,an older man is sitting at a table with a group of children and writing something down.,
679987916,finalized,5,2/22/15 1:31,no,1,men rope.,older man in a suit draws with foreign children.,
679987917,finalized,5,2/22/15 0:47,no,1,men rope.,a man teaches a classroom of children.,
679987918,finalized,5,2/22/15 1:47,no,0.6062,riders watch.,"a man attempting to hit a pool ball, while other men watch.",
679987919,finalized,5,2/22/15 0:50,no,1,riders watch.,man with black vest lines up a shot on a blue pool table.,
679987920,finalized,5,2/22/15 2:05,no,0.6118,riders watch.,a young man carefully prepares to take a pool shot,
679987921,finalized,5,2/22/15 1:56,no,1,riders watch.,a man playing pool on a blue pool table.,
679987922,finalized,5,2/22/15 2:09,yes,0.5841,a dog jumping after balls.,a large black dog is playing in the ocean.,
679987923,finalized,5,2/22/15 0:25,no,0.589,a dog jumping after balls.,a black dog runs through the water.,
679987924,finalized,5,2/22/15 1:44,unk,0.5967,a dog jumping after balls.,a black dog leaps out of the water.,
679987925,finalized,5,2/22/15 1:25,yes,0.7945,a dog jumping after balls.,a black dog splashes in the water.,
679987926,finalized,5,2/22/15 0:46,no,0.8131,a man playing a banjo.,"one male wearing a blue jacket is singing, while another male wearing a white shirt is playing a tambourine and singing, and a third male also wearing a white shirt is playing a keyboard.",
679987927,finalized,5,2/22/15 0:22,no,0.7843,a man playing a banjo.,"three musicians standing on a stage, one is playing an instrument with a keyboard and the other two are singing into microphones.",
679987928,finalized,5,2/22/15 1:51,unk,0.4251,a man playing a banjo.,two musicians and a singer are on a stage performing a song.,
679987929,finalized,5,2/22/15 2:05,no,0.4073,a man playing a banjo.,a three-man band performs.,
679987930,finalized,5,2/22/15 2:17,no,1,a child playing with a ball.,"a girl in a green knit cap stands ready to push a sled, with a little boy behind her.",
679987931,finalized,5,2/22/15 1:42,no,0.8328,a child playing with a ball.,two children are riding through snow on a sled-like frame.,
679987932,finalized,5,2/22/15 0:48,no,1,a child playing with a ball.,two young children rif=ding sleds down the snow.,
679987933,finalized,5,2/22/15 0:53,no,1,a child playing with a ball.,two kids riding on sleds,
679987934,finalized,5,2/22/15 2:01,no,1,a male sleeping in a car.,a man is slouching on a couch with people walking and sitting around him.,
679987935,finalized,5,2/22/15 0:32,no,1,a male sleeping in a car.,a man curls up while sitting on a couch in a busy public area.,
679987936,finalized,5,2/22/15 1:16,no,1,a male sleeping in a car.,a person in a baseball cap and jeans resting on a brown couch.,
679987937,finalized,5,2/22/15 1:27,no,0.809,a male sleeping in a car.,people sit and walk through a crowded area.,
679987938,finalized,5,2/22/15 1:27,no,0.6125,man standing against a wall.,two men in tan coats exchange looks on the city sidewalk.,
679987939,finalized,5,2/22/15 0:55,unk,0.4111,man standing against a wall.,two senor citizens talking on a public street.,
679987940,finalized,5,2/22/15 1:17,no,0.4005,man standing against a wall.,two men in brown coats on the street.,
679987941,finalized,5,2/22/15 1:41,no,0.6298,man standing against a wall.,"two men in beige coats, talking.",
679987942,finalized,5,2/22/15 2:12,yes,1,a skater jumps in the air.,a man in a green shirt is jumping a ramp on his skateboard.,
679987943,finalized,5,2/22/15 2:19,yes,0.8069,a skater jumps in the air.,a skateboarder is riding on a red ramp by the ocean.,
679987944,finalized,5,2/22/15 1:33,yes,1,a skater jumps in the air.,a man on a half pipe doing a skateboard trick.,
679987945,finalized,5,2/22/15 2:04,yes,1,a skater jumps in the air.,a man is skating on a vert ramp,
679987946,finalized,5,2/22/15 0:26,no,0.8581,two dogs playing in a grassy field.,a brown and black dog and a white dog are wrestling on the carpet.,
679987947,finalized,5,2/22/15 1:04,yes,0.403,two dogs playing in a grassy field.,a large white dog and a smaller brown dog fight.,
679987948,finalized,5,2/22/15 1:53,yes,0.787,two dogs playing in a grassy field.,a white dog opens its mouth near a smaller dog.,
679987949,finalized,5,2/22/15 1:23,no,1,two dogs playing in a grassy field.,a white dog plays with a brown dog on carpet.,
679987950,finalized,5,2/22/15 1:13,yes,1,two girls playing softball.,girls playing softball as one girl runs to a base and second girl reaches out her glove.,
679987951,finalized,5,2/22/15 1:47,yes,0.8218,two girls playing softball.,a person leans forward to catch a baseball while a runner comes close to the base.,
679987952,finalized,5,2/22/15 1:56,no,0.5894,two girls playing softball.,a first baseman makes a catch as a runner comes up.,
679987953,finalized,5,2/22/15 1:55,yes,1,two girls playing softball.,parents watch as girls play softball in a game.,
679987954,finalized,5,2/22/15 1:03,no,0.4109,teens sitting.,"four asian children, three girls and one boy, sit behind a volcano diorama.",
679987955,finalized,5,2/22/15 0:48,yes,0.8086,teens sitting.,three asian girls and one asian guy sitting in front of a volcano project,
679987956,finalized,5,2/22/15 1:49,yes,0.7929,teens sitting.,four school aged children are sitting in front of a model volcano.,
679987957,finalized,5,2/22/15 1:06,yes,0.8005,teens sitting.,four students are sitting on the floor by a model volcano.,
679987958,finalized,5,2/22/15 0:57,yes,0.8039,a bunch standing.,people are walking around and a woman leans on a baby carriage while a large crowd is seen in the background.,
679987959,finalized,5,2/22/15 1:29,yes,0.5979,a bunch standing.,a group of people are walking around a crowded area with dirt on the ground.,
679987960,finalized,5,2/22/15 2:00,yes,0.4329,a bunch standing.,a crowd enjoying a beautiful day at a park possibly on a famous holiday.,
679987961,finalized,5,2/22/15 1:38,no,0.5884,a bunch standing.,a blond man looking rather lost at a music festival.,
679987962,finalized,5,2/22/15 0:37,no,0.8104,brown dog standing.,two dogs are playing in a grassy field in a park with a lake in the background.,
679987963,finalized,5,2/22/15 0:54,no,0.7937,brown dog standing.,two large dogs run in green grass with water in the background.,
679987964,finalized,5,2/22/15 1:54,yes,0.602,brown dog standing.,two dogs are playing in a grassy field,
679987965,finalized,5,2/22/15 1:31,no,0.4176,brown dog standing.,two dogs play in a field.,
679987966,finalized,5,2/22/15 1:35,yes,1,a dog jumps.,a man with a frisbee and a dog in the air with a frisbee in his mouth.,
679987967,finalized,5,2/22/15 2:04,yes,1,a dog jumps.,"the man and dog, which is leaping into the air, are playing frisbee.",
679987968,finalized,5,2/22/15 1:52,yes,1,a dog jumps.,a man plays frisbee with his dog.,
679987969,finalized,5,2/22/15 1:15,yes,0.8076,a dog jumps.,small dog catching a frisbee.,
679987970,finalized,5,2/22/15 1:54,yes,0.585,a child smiles.,a smiling blond girl with a red striped shirt is sitting in a chair at a table with a white porcelain bowl on her head.,
679987971,finalized,5,2/22/15 1:46,yes,1,a child smiles.,a smiling young girl sitting at a table has an upturned bowl on her head.,
679987972,finalized,5,2/22/15 0:32,unk,0.5923,a child smiles.,a young girl in a striped shirt wears a bowl on her head.,
679987973,finalized,5,2/22/15 2:15,unk,0.6308,a child smiles.,a young girl sitting at a table with a bowl on her head,
679987974,finalized,5,2/22/15 1:16,no,0.5801,woman walking down street.,a woman with long hair and a white shirt is standing in the road.,
679987975,finalized,5,2/22/15 1:46,no,1,woman walking down street.,a girl stands on a tree lined road during sunset.,
679987976,finalized,5,2/22/15 0:32,unk,0.5705,woman walking down street.,a girl stands on a gravel road as the sun sets.,
679987977,finalized,5,2/22/15 0:38,yes,0.6105,woman walking down street.,a woman is standing on a road.,
679987978,finalized,5,2/22/15 0:34,no,0.8123,men fight.,two people in red traditional chinese garb are performing with sticks,
679987979,finalized,5,2/22/15 1:56,yes,1,men fight.,two men in red robes performing martial arts.,
679987980,finalized,5,2/22/15 0:49,no,0.6362,men fight.,two men in magenta costumes performing.,
679987981,finalized,5,2/22/15 2:13,no,0.6201,men fight.,two people dressed in pink.,
679987982,finalized,5,2/22/15 0:51,yes,1,men performing moves.,two men are on a beach bending down with one foot and one arm in the air at the same time.,
679987983,finalized,5,2/22/15 1:50,yes,1,men performing moves.,two shirtless men practicing capoeira on a beach with water in the background.,
679987984,finalized,5,2/22/15 0:43,yes,1,men performing moves.,2 men practicing some form of martial arts on the beach.,
679987985,finalized,5,2/22/15 1:50,yes,1,men performing moves.,two men exercise on the beach.,
679987986,finalized,5,2/22/15 0:35,no,1,men sitting behind a table.,"a woman is sitting at a desk on her computer, and other people are behind her with laptops in front of them as well.",
679987987,finalized,5,2/22/15 2:15,no,1,men sitting behind a table.,a woman on the side of the picture typing on a keyboard with a laptop computer in front of her.,
679987988,finalized,5,2/22/15 1:17,no,0.6046,men sitting behind a table.,"many people busily working, watching a presentation, or talking to each other.",
679987989,finalized,5,2/22/15 2:09,no,0.8025,men sitting behind a table.,a woman in a pink v neck shirt is typing on a keyboard plugged into a laptop.,
679987990,finalized,5,2/22/15 1:38,yes,1,a woman posing.,a young woman with dark hair is pouring a beverage into a bowl while smiling at the camera.,
679987991,finalized,5,2/22/15 1:48,no,0.6118,a woman posing.,a lady pouring some type of liquid into what looks like a giant glass bowl.,
679987992,finalized,5,2/22/15 0:53,yes,0.6273,a woman posing.,a woman bartender looks up at the camera with a smile while pouring a drink.,
679987993,finalized,5,2/22/15 0:44,no,0.3965,a woman posing.,a seductive bartender mixing a large drink at a nightclub.,
679987994,finalized,5,2/22/15 1:54,no,0.4228,a man walks next to a woman.,"an old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow.",
679987995,finalized,5,2/22/15 0:23,no,0.5746,a man walks next to a woman.,a man and woman standing under a covered patio with the sun beaming through the trellis slats.,
679987996,finalized,5,2/22/15 1:56,no,0.4069,a man walks next to a woman.,older couple is covered in shadows by a bridge.,
679987997,finalized,5,2/22/15 2:07,yes,0.8089,a man walks next to a woman.,two elderly people in a dimly lit area.,
679987998,finalized,5,2/22/15 0:59,no,0.3927,man sitting.,people are walking down a street while a man reads a newspaper on the sidewalk.,
679987999,finalized,5,2/22/15 0:35,no,1,man sitting.,a woman wearing sunglasses walking with a cigarette in her hand.,
679988000,finalized,5,2/22/15 0:43,yes,0.6278,man sitting.,a man reads a newspaper near a street busy with pedestrians.,
679988001,finalized,5,2/22/15 1:08,yes,0.8003,man sitting.,a group of women walking by a man on the sidewalk.,
679988002,finalized,5,2/22/15 0:51,yes,0.8315,a dog watches.,a black and brown dog pokes his head above the white farm animals.,
679988003,finalized,5,2/22/15 1:57,yes,0.8215,a dog watches.,a dog's head over the backs of some white animals.,
679988004,finalized,5,2/22/15 1:47,yes,0.7902,a dog watches.,black dog amid white animals in the field.,
679988005,finalized,5,2/22/15 1:30,yes,1,a dog watches.,a dog looking over the backs of sheep.,
679988006,finalized,5,2/22/15 1:59,yes,0.6034,a child runs along a beach.,a girl dressed in a pink sweatshirt and pink and white striped skirt plays in the waves at the beach.,
679988007,finalized,5,2/22/15 1:09,yes,0.6122,a child runs along a beach.,a girl is walking next to the small waves that crash in the ocean.,
